Bosque,Year,Planta,X,Y,Periodo,Flores,prob_consp_step
1,2021,Viola_riviniana,11,5,1,1,0.8303408648478287
1,2021,Potentilla_sterilis,13,5,1,1,0.6536644011558879
1,2021,Taraxacum_sp,14,5,1,1,0.4903865978773338
1,2021,Potentilla_sterilis,15,5,1,5,0.9463371085778128
1,2021,Taraxacum_sp,16,5,1,4,0.6408695416109746
1,2021,Bellis_perennis,18,5,1,3,0.6964886414354043
1,2021,Taraxacum_sp,19,5,1,1,0.7567183478682804
1,2021,Potentilla_sterilis,19,5,1,1,0.8520748045011152
1,2021,Helleborus_viridis,20,5,1,1,0.8933647094067917
1,2021,Viola_riviniana,20,5,1,1,0.9507465407668019
1,2021,Taraxacum_sp,20,5,1,1,0.8929041995272249
1,2021,Taraxacum_sp,21,5,1,2,0.7122779429393475
1,2021,Viola_riviniana,21,5,1,1,0.7705250345119838
1,2021,Taraxacum_sp,22,5,1,1,0.6687586462301127
1,2021,Potentilla_sterilis,22,5,1,3,0.7228288235795469
1,2021,Potentilla_sterilis,24,6,1,1,0.4222028732201172
1,2021,Bellis_perennis,23,6,1,1,0.5279149893102618
1,2021,Bellis_perennis,22,6,1,2,0.6671332900960903
1,2021,Bellis_perennis,21,6,1,2,0.4553888360084074
1,2021,Potentilla_sterilis,21,6,1,1,0.46751327602028014
1,2021,Taraxacum_sp,20,6,1,2,0.555820271523745
1,2021,Potentilla_sterilis,20,6,1,3,0.5505366761211059
1,2021,Viola_riviniana,19,6,1,2,0.47197396590815804
1,2021,Helleborus_viridis,18,6,1,4,0.4019339784215809
1,2021,Bellis_perennis,18,6,1,1,0.25075495360402306
1,2021,Bellis_perennis,17,6,1,1,0.3689761325846104
1,2021,Taraxacum_sp,15,6,1,1,0.19947482734855687
1,2021,Potentilla_sterilis,15,6,1,1,0.41229171698362765
1,2021,Hepatica_nobilis,12,6,1,1,0.6617315984154044
1,2021,Hutchinsia_alpina,10,6,1,24,0.42252510184061604
1,2021,Hutchinsia_alpina,9,6,1,14,0.38322976224024663
1,2021,Taraxacum_sp,9,6,1,2,0.5447813704265793
1,2021,Viola_riviniana,8,6,1,1,0.3612407966567947
1,2021,Helleborus_viridis,6,6,1,2,0.37766693689167297
1,2021,Viola_riviniana,6,6,1,2,0.40604743270946825
1,2021,Viola_riviniana,5,6,1,3,0.4051958410619934
1,2021,Viola_riviniana,4,6,1,1,0.3092825262706814
1,2021,Potentilla_sterilis,2,6,1,2,0.49612785442979174
1,2021,Hepatica_nobilis,1,6,1,1,0.6530523536555143
1,2021,Viola_riviniana,0,7,1,1,0.4067024035726247
1,2021,Taraxacum_sp,0,7,1,1,0.4351303905579854
1,2021,Potentilla_sterilis,0,7,1,1,0.45919570250058805
1,2021,Hepatica_nobilis,1,7,1,1,0.6497447990643876
1,2021,Hepatica_nobilis,2,7,1,1,0.7882458905989358
1,2021,Viola_riviniana,2,7,1,3,0.4903957447766001
1,2021,Bellis_perennis,2,7,1,1,0.5976972825864261
1,2021,Viola_riviniana,3,7,1,1,0.353983845498408
1,2021,Viola_riviniana,4,7,1,1,0.3917423545457676
1,2021,Taraxacum_sp,4,7,1,1,0.4162463256116911
1,2021,Bellis_perennis,4,7,1,1,0.5005624790863686
1,2021,Viola_riviniana,5,7,1,4,0.5696970390939959
1,2021,Taraxacum_sp,5,7,1,1,0.5337086375676994
1,2021,Helleborus_viridis,5,7,1,4,0.516845783428252
1,2021,Potentilla_sterilis,6,7,1,1,0.42971112085278196
1,2021,Helleborus_viridis,8,7,1,3,0.40701258812227825
1,2021,Taraxacum_sp,8,7,1,2,0.41415180246639594
1,2021,Taraxacum_sp,9,7,1,1,0.24821520880070344
1,2021,Taraxacum_sp,10,7,1,1,0.3186633713236497
1,2021,Viola_riviniana,12,7,1,3,0.4022919085495671
1,2021,Bellis_perennis,13,7,1,1,0.23699893104346687
1,2021,Primula_veris,14,7,1,2,0.4498094939200008
1,2021,Bellis_perennis,14,7,1,1,0.6612731110902932
1,2021,Taraxacum_sp,15,7,1,2,0.2640111348361309
1,2021,Potentilla_sterilis,16,7,1,1,0.4080497320071436
1,2021,Bellis_perennis,16,7,1,1,0.29659229924790015
1,2021,Bellis_perennis,18,7,1,2,0.5478722135679395
1,2021,Taraxacum_sp,18,7,1,1,0.46565486108247717
1,2021,Taraxacum_sp,19,7,1,1,0.7163731130823395
1,2021,Bellis_perennis,19,7,1,2,0.7711075145982748
1,2021,Potentilla_sterilis,19,7,1,4,0.6990808744728715
1,2021,Helleborus_viridis,19,7,1,5,0.5798118688079402
1,2021,Potentilla_sterilis,20,7,1,2,0.4649803373746507
1,2021,Taraxacum_sp,20,7,1,1,0.5448281999644703
1,2021,Bellis_perennis,20,7,1,1,0.6463106801004046
1,2021,Bellis_perennis,21,7,1,1,0.5230951377971922
1,2021,Helleborus_viridis,22,7,1,2,0.33144805222499374
1,2021,Taraxacum_sp,22,7,1,1,0.5232815611799512
1,2021,Viola_riviniana,23,7,1,1,0.39702531563629995
1,2021,Bellis_perennis,24,7,1,3,0.682685044687426
1,2021,Helleborus_viridis,24,7,1,3,0.4479153623598521
1,2021,Taraxacum_sp,24,7,1,1,0.6084429785769239
1,2021,Taraxacum_sp,24,8,1,1,0.3030988536335006
1,2021,Taraxacum_sp,23,8,1,3,0.2927834135131601
1,2021,Potentilla_sterilis,23,8,1,1,0.515352515726864
1,2021,Viola_riviniana,23,8,1,1,0.4206127969548682
1,2021,Viola_riviniana,22,8,1,1,0.4430106719412475
1,2021,Taraxacum_sp,22,8,1,2,0.4344560379821604
1,2021,Taraxacum_sp,21,8,1,1,0.5973396572018523
1,2021,Helleborus_viridis,21,8,1,4,0.40285959676912597
1,2021,Taraxacum_sp,20,8,1,2,0.6650922656057157
1,2021,Bellis_perennis,20,8,1,1,0.7533549070833604
1,2021,Potentilla_sterilis,20,8,1,3,0.5487984915933458
1,2021,Helleborus_viridis,19,8,1,5,0.5805394795154362
1,2021,Taraxacum_sp,19,8,1,3,0.7050166533081466
1,2021,Bellis_perennis,19,8,1,2,0.7589000694876047
1,2021,Potentilla_sterilis,19,8,1,2,0.6995197182306357
1,2021,Viola_riviniana,19,8,1,1,0.6724830058358825
1,2021,Potentilla_sterilis,18,8,1,1,0.40473703739481537
1,2021,Bellis_perennis,18,8,1,1,0.6720491543342988
1,2021,Viola_riviniana,17,8,1,1,0.38362111538845145
1,2021,Taraxacum_sp,17,8,1,2,0.27829065099068123
1,2021,Potentilla_sterilis,16,8,1,1,0.4025965649466935
1,2021,Hutchinsia_alpina,14,8,1,10,0.42260604542224467
1,2021,Viola_riviniana,14,8,1,1,0.642450031640769
1,2021,Viola_riviniana,8,8,1,1,0.3269906953673132
1,2021,Potentilla_sterilis,5,8,1,1,0.43172539513507785
1,2021,Viola_riviniana,4,8,1,2,0.4461911323977469
1,2021,Hepatica_nobilis,4,8,1,2,0.8330027739003836
1,2021,Bellis_perennis,4,8,1,2,0.32328234713239884
1,2021,Viola_riviniana,2,8,1,1,0.43976109787574313
1,2021,Hepatica_nobilis,2,8,1,1,0.6471919600348931
1,2021,Hepatica_nobilis,1,8,1,1,0.654872440880661
1,2021,Potentilla_sterilis,1,8,1,1,0.45339021579078476
1,2021,Viola_riviniana,1,8,1,1,0.3841039075589205
1,2021,Hepatica_nobilis,1,9,1,1,0.6505351153866328
1,2021,Viola_riviniana,1,9,1,1,0.32489691807792415
1,2021,Hepatica_nobilis,3,9,1,2,0.7195965471625028
1,2021,Taraxacum_sp,3,9,1,1,0.5037571640572917
1,2021,Viola_riviniana,5,9,1,1,0.40204371523034627
1,2021,Helleborus_viridis,7,9,1,2,0.44390908416666597
1,2021,Potentilla_sterilis,7,9,1,1,0.5993032935439988
1,2021,Hepatica_nobilis,7,9,1,4,0.8690986817907349
1,2021,Viola_riviniana,8,9,1,1,0.31083232179763803
1,2021,Bellis_perennis,10,9,1,1,0.5984384863505882
1,2021,Taraxacum_sp,11,9,1,2,0.44967677156646446
1,2021,Viola_riviniana,12,9,1,3,0.47585329032401485
1,2021,Potentilla_sterilis,12,9,1,1,0.5093957678499622
1,2021,Hutchinsia_alpina,13,9,1,10,0.369796695702334
1,2021,Hutchinsia_alpina,14,9,1,18,0.45052088412941743
1,2021,Taraxacum_sp,15,9,1,1,0.548401008210872
1,2021,Bellis_perennis,15,9,1,1,0.6653697520465011
1,2021,Taraxacum_sp,16,9,1,1,0.5543281131529286
1,2021,Potentilla_sterilis,16,9,1,1,0.40280831924537036
1,2021,Helleborus_viridis,18,9,1,3,0.43346692501454726
1,2021,Taraxacum_sp,18,9,1,3,0.6652409004202843
1,2021,Bellis_perennis,19,9,1,6,0.7384554423850789
1,2021,Potentilla_sterilis,19,9,1,3,0.6732276961019102
1,2021,Viola_riviniana,19,9,1,1,0.6449000348971875
1,2021,Taraxacum_sp,20,9,1,2,0.5901898289249671
1,2021,Taraxacum_sp,21,9,1,2,0.5109807423604095
1,2021,Taraxacum_sp,22,9,1,1,0.4659063596428743
1,2021,Viola_riviniana,22,9,1,1,0.43789318461494137
1,2021,Potentilla_sterilis,22,9,1,1,0.41214805763328854
1,2021,Bellis_perennis,22,1,1,1,0.7790930692321477
1,2021,Helleborus_viridis,21,1,1,4,0.8326268043690468
1,2021,Bellis_perennis,20,1,1,2,0.8188978046091219
1,2021,Potentilla_sterilis,20,1,1,4,0.9828306770593016
1,2021,Helleborus_viridis,19,1,1,5,0.7715635677586378
1,2021,Potentilla_sterilis,19,1,1,1,0.8231121466223571
1,2021,Potentilla_sterilis,18,1,1,1,0.5976105358406315
1,2021,Taraxacum_sp,18,1,1,3,0.4260548178844197
1,2021,Viola_riviniana,17,1,1,1,0.4247052369742415
1,2021,Taraxacum_sp,16,1,1,1,0.5040019065463779
1,2021,Hutchinsia_alpina,14,1,1,19,0.7549927202873269
1,2021,Bellis_perennis,14,1,1,1,0.9045218389019938
1,2021,Potentilla_sterilis,14,1,1,1,0.9325902204911597
1,2021,Hutchinsia_alpina,13,1,1,3,0.28851725859128124
1,2021,Viola_riviniana,13,1,1,1,0.7172182371750153
1,2021,Potentilla_sterilis,12,1,1,2,0.6857423809211605
1,2021,Helleborus_viridis,11,1,1,1,0.3017836846369838
1,2021,Helleborus_viridis,10,1,1,1,0.3443762769055229
1,2021,Potentilla_sterilis,8,1,1,3,0.746099181494528
1,2021,Taraxacum_sp,8,1,1,1,0.454846807546099
1,2021,Helleborus_viridis,6,1,1,3,0.7984622659045121
1,2021,Potentilla_sterilis,2,1,1,1,0.5897098310892057
1,2021,Taraxacum_sp,0,1,1,1,0.3885872667740754
1,2021,Taraxacum_sp,1,11,1,1,0.20161112056470268
1,2021,Taraxacum_sp,2,11,1,1,0.19950635382732723
1,2021,Hepatica_nobilis,3,11,1,1,0.6441361699088693
1,2021,Viola_riviniana,3,11,1,1,0.3393984746167213
1,2021,Bellis_perennis,4,11,1,1,0.35126559728993245
1,2021,Viola_riviniana,5,11,1,1,0.40546659894106907
1,2021,Taraxacum_sp,5,11,1,1,0.4410118517300992
1,2021,Viola_riviniana,6,11,1,2,0.3773339494424292
1,2021,Viola_riviniana,7,11,1,6,0.5187753800682003
1,2021,Potentilla_sterilis,7,11,1,1,0.6319602081600084
1,2021,Bellis_perennis,7,11,1,1,0.41806777070489826
1,2021,Helleborus_viridis,11,11,1,2,0.3252627097427724
1,2021,Helleborus_viridis,12,11,1,1,0.2805156906479571
1,2021,Hutchinsia_alpina,13,11,1,2,0.1266325683164789
1,2021,Hutchinsia_alpina,14,11,1,5,0.3283645233131481
1,2021,Potentilla_sterilis,15,11,1,1,0.39840761339220143
1,2021,Viola_riviniana,17,11,1,1,0.43300425557526745
1,2021,Bellis_perennis,17,11,1,1,0.5867893968719423
1,2021,Helleborus_viridis,18,11,1,4,0.43447456843022786
1,2021,Taraxacum_sp,18,11,1,2,0.6851159666420944
1,2021,Bellis_perennis,18,11,1,1,0.7664047438935762
1,2021,Taraxacum_sp,19,11,1,1,0.6262317300008508
1,2021,Bellis_perennis,19,11,1,1,0.7312788810019436
1,2021,Potentilla_sterilis,19,11,1,2,0.45671843621358155
1,2021,Helleborus_viridis,22,11,1,9,0.6121504025721458
1,2021,Potentilla_sterilis,22,11,1,2,0.7192233707676383
1,2021,Taraxacum_sp,23,11,1,1,0.24341550513888707
1,2021,Hepatica_nobilis,23,11,1,1,0.7261216867407219
1,2021,Bellis_perennis,24,11,1,1,0.3091057734737295
1,2021,Helleborus_viridis,24,12,1,1,0.33148765384877055
1,2021,Potentilla_sterilis,24,12,1,2,0.46670650485202575
1,2021,Helleborus_viridis,23,12,1,2,0.36979859181528063
1,2021,Bellis_perennis,23,12,1,2,0.5923059536480324
1,2021,Taraxacum_sp,23,12,1,1,0.5161777500863168
1,2021,Taraxacum_sp,22,12,1,1,0.47736774404008914
1,2021,Helleborus_viridis,22,12,1,3,0.36727750594459313
1,2021,Bellis_perennis,22,12,1,1,0.5423922363890672
1,2021,Taraxacum_sp,21,12,1,2,0.5843785774096982
1,2021,Taraxacum_sp,20,12,1,1,0.5346326410820993
1,2021,Bellis_perennis,20,12,1,1,0.6476605570012748
1,2021,Potentilla_sterilis,20,12,1,1,0.4028015217693775
1,2021,Taraxacum_sp,19,12,1,1,0.566457882271064
1,2021,Taraxacum_sp,18,12,1,2,0.5922860277244064
1,2021,Potentilla_sterilis,18,12,1,3,0.543138147862376
1,2021,Potentilla_sterilis,17,12,1,9,0.7356425908088237
1,2021,Viola_riviniana,17,12,1,1,0.7177124960371676
1,2021,Taraxacum_sp,17,12,1,3,0.7278247349930057
1,2021,Taraxacum_sp,16,12,1,1,0.5625751643728676
1,2021,Potentilla_sterilis,16,12,1,1,0.4559799397482116
1,2021,Bellis_perennis,16,12,1,2,0.6685802531734081
1,2021,Taraxacum_sp,15,12,1,4,0.6512886324356124
1,2021,Hepatica_nobilis,14,12,1,1,0.8998114030022228
1,2021,Hutchinsia_alpina,14,12,1,6,0.5680633936820687
1,2021,Hutchinsia_alpina,12,12,1,8,0.5730659707633368
1,2021,Helleborus_viridis,11,12,1,3,0.3641778057960756
1,2021,Taraxacum_sp,10,12,1,1,0.3944128982762846
1,2021,Bellis_perennis,9,12,1,2,0.5225404934325167
1,2021,Bellis_perennis,7,12,1,1,0.43149472443792075
1,2021,Taraxacum_sp,6,12,1,1,0.31769167745390187
1,2021,Hepatica_nobilis,5,12,1,3,0.782542343640697
1,2021,Viola_riviniana,5,12,1,1,0.4704095945205509
1,2021,Hepatica_nobilis,4,12,1,1,0.6396301670334439
1,2021,Viola_riviniana,3,12,1,1,0.36904583852211953
1,2021,Taraxacum_sp,3,12,1,1,0.3370766515135672
1,2021,Viola_riviniana,2,12,1,1,0.3505594338877781
1,2021,Hepatica_nobilis,5,13,1,2,0.7840961364988311
1,2021,Taraxacum_sp,5,13,1,2,0.34429567251309884
1,2021,Hepatica_nobilis,6,13,1,1,0.6412764553549589
1,2021,Taraxacum_sp,8,13,1,1,0.22125568148822905
1,2021,Taraxacum_sp,10,13,1,2,0.4199955578381241
1,2021,Viola_riviniana,11,13,1,1,0.43189313181437783
1,2021,Hutchinsia_alpina,12,13,1,3,0.4150230413114856
1,2021,Hepatica_nobilis,13,13,1,1,0.6643365751031938
1,2021,Hepatica_nobilis,14,13,1,1,0.6727831702196384
1,2021,Helleborus_viridis,14,13,1,1,0.27890853171939917
1,2021,Taraxacum_sp,15,13,1,1,0.621150585006352
1,2021,Bellis_perennis,15,13,1,1,0.7398657080817224
1,2021,Taraxacum_sp,16,13,1,1,0.588566493741339
1,2021,Taraxacum_sp,17,13,1,1,0.5965528604049245
1,2021,Taraxacum_sp,18,13,1,1,0.2209252176153105
1,2021,Helleborus_viridis,18,13,1,1,0.27542405548062965
1,2021,Viola_riviniana,19,13,1,1,0.453744948895837
1,2021,Viola_riviniana,20,13,1,1,0.520444834818422
1,2021,Potentilla_sterilis,20,13,1,2,0.5048275838549232
1,2021,Bellis_perennis,20,13,1,2,0.6684706071476832
1,2021,Helleborus_viridis,22,13,1,2,0.32372799985742046
1,2021,Bellis_perennis,23,13,1,1,0.5829381351604965
1,2021,Helleborus_viridis,23,14,1,1,0.2852612052805624
1,2021,Viola_riviniana,23,14,1,1,0.46205508353064056
1,2021,Helleborus_viridis,22,14,1,3,0.3647303272222256
1,2021,Helleborus_viridis,20,14,1,8,0.5425148253235729
1,2021,Taraxacum_sp,20,14,1,1,0.7067780182129725
1,2021,Potentilla_sterilis,19,14,1,2,0.45351080099756913
1,2021,Helleborus_viridis,19,14,1,1,0.32067805189698495
1,2021,Helleborus_viridis,18,14,1,1,0.36055333465525297
1,2021,Potentilla_sterilis,18,14,1,3,0.5012612178437464
1,2021,Helleborus_viridis,16,14,1,3,0.359133342883687
1,2021,Bellis_perennis,15,14,1,1,0.7124281425607564
1,2021,Bellis_perennis,14,14,1,2,0.37882537431649704
1,2021,Taraxacum_sp,14,14,1,1,0.3439230653029588
1,2021,Bellis_perennis,13,14,1,2,0.6592214340383551
1,2021,Viola_riviniana,11,14,1,1,0.41700752052942597
1,2021,Bellis_perennis,11,14,1,1,0.5552917386239226
1,2021,Viola_riviniana,10,14,1,1,0.43245530969029533
1,2021,Hepatica_nobilis,7,14,1,1,0.6459610399712928
1,2021,Hepatica_nobilis,5,14,1,1,0.6441508173566416
1,2021,Taraxacum_sp,4,14,1,1,0.3325566348291485
1,2021,Bellis_perennis,4,14,1,1,0.3842327669607791
1,2021,Taraxacum_sp,1,14,1,2,0.42505794002933706
1,2021,Primula_veris,1,14,1,2,0.5074873669351966
1,2021,Bellis_perennis,2,15,1,1,0.2979470917443029
1,2021,Potentilla_sterilis,2,15,1,2,0.4961188526396339
1,2021,Taraxacum_sp,8,15,1,1,0.37417934123452523
1,2021,Potentilla_sterilis,10,15,1,1,0.4123257146262531
1,2021,Taraxacum_sp,14,15,1,1,0.5725261857640804
1,2021,Helleborus_viridis,14,15,1,1,0.28094154278194305
1,2021,Helleborus_viridis,15,15,1,4,0.43528571767399
1,2021,Potentilla_sterilis,15,15,1,2,0.583776321287897
1,2021,Hutchinsia_alpina,16,15,1,9,0.6164932717376262
1,2021,Primula_veris,16,15,1,1,0.6938085589998283
1,2021,Helleborus_viridis,16,15,1,2,0.6064890720682516
1,2021,Potentilla_sterilis,18,15,1,1,0.3989659360244371
1,2021,Helleborus_viridis,18,15,1,1,0.27680172961711563
1,2021,Helleborus_viridis,19,15,1,4,0.39803192229245343
1,2021,Helleborus_viridis,20,15,1,2,0.3634612750140015
1,2021,Potentilla_sterilis,20,15,1,2,0.5037327179357594
1,2021,Potentilla_sterilis,21,15,1,2,0.45537817214911386
1,2021,Viola_riviniana,22,15,1,2,0.4294856806405157
1,2021,Taraxacum_sp,23,16,1,2,0.5981916562772037
1,2021,Potentilla_sterilis,23,16,1,2,0.5115554665847846
1,2021,Potentilla_sterilis,22,16,1,2,0.4591918722442923
1,2021,Taraxacum_sp,19,16,1,1,0.6456980110707683
1,2021,Helleborus_viridis,19,16,1,4,0.40116360441117366
1,2021,Helleborus_viridis,18,16,1,1,0.2767093039120704
1,2021,Helleborus_viridis,17,16,1,1,0.4360810409364534
1,2021,Potentilla_sterilis,17,16,1,5,0.5831494780957841
1,2021,Primula_veris,16,16,1,6,0.5909474907987321
1,2021,Potentilla_sterilis,16,16,1,1,0.619176979159204
1,2021,Taraxacum_sp,16,16,1,1,0.703213670585635
1,2021,Taraxacum_sp,13,16,1,1,0.5032570374794015
1,2021,Taraxacum_sp,12,16,1,1,0.7905618790123745
1,2021,Hutchinsia_alpina,12,16,1,10,0.6754314228857772
1,2021,Hutchinsia_alpina,11,16,1,54,0.92286550690552
1,2021,Taraxacum_sp,11,16,1,2,0.986424910294518
1,2021,Taraxacum_sp,5,16,1,2,0.4363228690285313
1,2021,Potentilla_sterilis,1,16,1,1,0.4497094588003049
1,2021,Helleborus_viridis,0,17,1,1,0.32241396025953323
1,2021,Potentilla_sterilis,1,17,1,1,0.45128443569691956
1,2021,Viola_riviniana,2,17,1,1,0.448417691296648
1,2021,Primula_veris,5,17,1,19,0.8319115509376281
1,2021,Taraxacum_sp,11,17,1,1,0.6287471245405816
1,2021,Bellis_perennis,11,17,1,2,0.7367960250219227
1,2021,Potentilla_sterilis,11,17,1,1,0.4702906315595376
1,2021,Bellis_perennis,12,17,1,1,0.7376986206204776
1,2021,Bellis_perennis,14,17,1,1,0.7399939115942699
1,2021,Helleborus_viridis,17,17,1,7,0.6367176221740111
1,2021,Potentilla_sterilis,17,17,1,5,0.7361150558746795
1,2021,Helleborus_viridis,18,17,1,3,0.3637039297275872
1,2021,Hutchinsia_alpina,19,17,1,3,0.5323750777107504
1,2021,Bellis_perennis,19,17,1,1,0.7319941896611619
1,2021,Bellis_perennis,20,17,1,2,0.8493716277432714
1,2021,Hutchinsia_alpina,20,17,1,1,0.7133951338860682
1,2021,Potentilla_sterilis,20,17,1,5,0.7010876743649953
1,2021,Helleborus_viridis,20,17,1,4,0.5807012633924602
1,2021,Helleborus_viridis,21,17,1,1,0.33083161876504835
1,2021,Bellis_perennis,21,17,1,1,0.7576443353863147
1,2021,Potentilla_sterilis,21,17,1,2,0.462911686103745
1,2021,Potentilla_sterilis,23,17,1,4,0.5522486562321884
1,2021,Potentilla_sterilis,24,18,1,1,0.41743588994791975
1,2021,Taraxacum_sp,23,18,1,1,0.5728966311508662
1,2021,Helleborus_viridis,22,18,1,2,0.3320356922955542
1,2021,Potentilla_sterilis,21,18,1,2,0.5883736397911504
1,2021,Bellis_perennis,21,18,1,4,0.7864575689723488
1,2021,Potentilla_sterilis,20,18,1,2,0.5085495066173479
1,2021,Helleborus_viridis,20,18,1,2,0.36970342975656845
1,2021,Bellis_perennis,19,18,1,1,0.43713204330147926
1,2021,Taraxacum_sp,18,18,1,2,0.47790607752082653
1,2021,Bellis_perennis,18,18,1,2,0.5089645430686373
1,2021,Potentilla_sterilis,18,18,1,3,0.5877725651592186
1,2021,Potentilla_sterilis,17,18,1,2,0.45758015980506533
1,2021,Bellis_perennis,15,18,1,1,0.5560109501995915
1,2021,Bellis_perennis,13,18,1,1,0.23814361583708965
1,2021,Bellis_perennis,12,18,1,1,0.18436211281279652
1,2021,Bellis_perennis,11,18,1,1,0.29517712129904544
1,2021,Taraxacum_sp,6,18,1,1,0.30741633328100837
1,2021,Helleborus_viridis,1,18,1,6,0.4996705903212582
1,2021,Hepatica_nobilis,1,18,1,1,0.9065971646849177
1,2021,Helleborus_viridis,0,18,1,1,0.3238617611962348
1,2021,Viola_riviniana,0,19,1,1,0.5812790189157603
1,2021,Hepatica_nobilis,0,19,1,1,0.8846090116475722
1,2021,Hepatica_nobilis,1,19,1,1,0.908858198777698
1,2021,Taraxacum_sp,2,19,1,1,0.49911696867783717
1,2021,Primula_veris,3,19,1,1,0.45561682247895663
1,2021,Ranunculus_ficaria,7,19,1,1,0.8232484775199099
1,2021,Helleborus_viridis,8,19,1,8,0.7423770356727818
1,2021,Taraxacum_sp,11,19,1,1,0.8488433505227159
1,2021,Hutchinsia_alpina,11,19,1,2,0.7413134580208349
1,2021,Taraxacum_sp,14,19,1,1,0.7388933795832151
1,2021,Bellis_perennis,16,19,1,2,0.9000902967657957
1,2021,Helleborus_viridis,17,19,1,1,0.7575083017848121
1,2021,Helleborus_viridis,18,19,1,4,0.7209922840087476
1,2021,Potentilla_sterilis,18,19,1,4,0.7822729576272179
1,2021,Bellis_perennis,19,19,1,4,0.8444576473391634
1,2021,Bellis_perennis,20,19,1,5,0.8928918862503229
1,2021,Viola_riviniana,20,19,1,1,0.8420645361693021
1,2021,Potentilla_sterilis,20,19,1,2,0.8059217858471068
1,2021,Bellis_perennis,21,19,1,4,0.9662212622178693
1,2021,Potentilla_sterilis,22,19,1,2,0.7417439879604076
1,2021,Helleborus_viridis,22,19,1,2,0.6488943995023028
1,2021,Viola_riviniana,23,19,1,3,0.9737424206351211
1,2021,Helleborus_viridis,23,19,1,3,0.9523165108046096
1,2021,Potentilla_sterilis,23,19,1,4,0.9642596765845544
1,2021,Bellis_perennis,23,19,1,2,0.8627084641842429
1,2021,Potentilla_sterilis,24,19,1,2,0.8594263687417818
1,2021,Bellis_perennis,24,19,1,2,0.7661829845401956
1,2021,Viola_riviniana,24,2,1,4,0.8884166227123599
1,2021,Helleborus_viridis,24,2,1,1,0.8942765960818797
1,2021,Potentilla_sterilis,24,2,1,1,0.9319665350423497
1,2021,Helleborus_viridis,23,2,1,5,0.9572496920295235
1,2021,Bellis_perennis,22,2,1,4,0.7528597457642682
1,2021,Potentilla_sterilis,22,2,1,1,0.9370489108438786
1,2021,Bellis_perennis,21,2,1,3,0.9240996997482068
1,2021,Helleborus_viridis,21,2,1,7,0.9968148251056568
1,2021,Bellis_perennis,20,2,1,4,0.8129967309470773
1,2021,Taraxacum_sp,18,2,1,1,0.5525718602114562
1,2021,Helleborus_viridis,14,2,1,1,0.9609973183960948
1,2021,Potentilla_sterilis,14,2,1,4,0.9684743846054187
1,2021,Helleborus_viridis,13,2,1,9,0.6695037464247744
1,2021,Viola_riviniana,9,2,1,1,0.5767728162964452
1,2021,Bellis_perennis,7,2,1,1,0.34591292372070503
1,2021,Viola_riviniana,1,2,1,3,0.7234168836111068
1,2021,Hepatica_nobilis,5,21,1,1,0.8099790244476537
1,2021,Taraxacum_sp,8,21,1,1,0.7314024289278295
1,2021,Potentilla_sterilis,10,21,1,1,0.5302952058730961
1,2021,Viola_riviniana,12,21,1,1,0.39679159692905935
1,2021,Bellis_perennis,17,21,1,1,0.7643692220097035
1,2021,Bellis_perennis,19,21,1,2,0.6404737190327809
1,2021,Potentilla_sterilis,19,21,1,1,0.9964296894432968
1,2021,Bellis_perennis,21,21,1,4,0.6550780994246872
1,2021,Potentilla_sterilis,22,21,1,3,0.8996593212731192
1,2021,Viola_riviniana,22,21,1,1,0.891617830573432
1,2021,Bellis_perennis,23,21,1,1,0.5449648346099173
1,2021,Bellis_perennis,24,21,1,2,0.7781526322741176
1,2021,Taraxacum_sp,24,21,1,2,0.7762237600372061
1,2021,Helleborus_viridis,24,22,1,7,0.8406747888103638
1,2021,Viola_riviniana,24,22,1,2,0.9190192299730708
1,2021,Taraxacum_sp,23,22,1,2,0.8750218605125317
1,2021,Bellis_perennis,23,22,1,1,0.8778433158709431
1,2021,Helleborus_viridis,23,22,1,1,0.9033685635759798
1,2021,Potentilla_sterilis,23,22,1,4,0.9380160816402933
1,2021,Potentilla_sterilis,22,22,1,3,0.8499402649624783
1,2021,Bellis_perennis,22,22,1,3,0.9016672116304806
1,2021,Helleborus_viridis,22,22,1,1,0.8089016196853257
1,2021,Bellis_perennis,21,22,1,3,0.8772049841381824
1,2021,Potentilla_sterilis,20,22,1,1,0.5983037419601047
1,2021,Helleborus_viridis,19,22,1,3,0.7428047197152522
1,2021,Viola_riviniana,11,22,1,1,0.49810764219342957
1,2021,Taraxacum_sp,8,22,1,1,0.6398791863139993
1,2021,Taraxacum_sp,5,22,1,1,0.43435253381907024
1,2021,Viola_riviniana,5,22,1,1,0.5169938801510721
1,2021,Bellis_perennis,3,23,1,1,0.41681371047962346
1,2021,Hepatica_nobilis,6,23,1,2,0.7618805178964203
1,2021,Helleborus_viridis,7,23,1,11,0.7268107242269861
1,2021,Taraxacum_sp,8,23,1,2,0.8826442676882571
1,2021,Helleborus_viridis,9,23,1,3,0.876093286436517
1,2021,Viola_riviniana,11,23,1,1,0.3784736732200915
1,2021,Hepatica_nobilis,14,23,1,1,0.7110737940476272
1,2021,Helleborus_viridis,18,23,1,7,0.6468293271114136
1,2021,Potentilla_sterilis,20,23,1,2,0.943041673768359
1,2021,Bellis_perennis,21,23,1,7,0.8641396727973439
1,2021,Bellis_perennis,22,23,1,7,0.7805646172459365
