"Fecha","Hora","Periodo_fecha","Periodo_hora","Bosque","Codigo_vuelo_dia","Codigo_vuelo","Polinizador","Planta","Codigo_captura","coord2","X","Y"
2020-06-27,17:14:00,"2",3,3,25,482,"Bombus pascuorum","Lotus corniculatus","","5,10","5","10"
2020-06-27,17:14:00,"2",3,3,25,482,"Bombus pascuorum","Lotus corniculatus","","5,10","5","10"
2020-06-27,17:14:00,"2",3,3,25,482,"Bombus pascuorum","Lotus corniculatus","","6,09","6","09"
2020-06-21,14:28:00,"2",2,3,5,491,"Bombus pascuorum","Lotus corniculatus","","14,20","14","20"
2020-06-21,14:28:00,"2",2,3,5,491,"Bombus pascuorum","Lotus corniculatus","","13,20","13","20"
2020-04-07,15:00:00,"1",2,3,14,506,"Bombus pascuorum","Lotus corniculatus","","22,11","22","11"
2020-04-07,15:00:00,"1",2,3,14,506,"Bombus pascuorum","Lotus corniculatus","","22,11","22","11"
2020-04-07,15:00:00,"1",2,3,14,506,"Bombus pascuorum","Lotus corniculatus","","22,11","22","11"
2020-04-07,15:00:00,"1",2,3,14,506,"Bombus pascuorum","Lotus corniculatus","","22,11","22","11"
2020-04-07,15:00:00,"1",2,3,14,506,"Bombus pascuorum","Lotus corniculatus","","22,11","22","11"
2020-04-07,15:00:00,"1",2,3,14,506,"Bombus pascuorum","Lotus corniculatus","","22,11","22","11"
2020-04-07,15:00:00,"1",2,3,14,506,"Bombus pascuorum","Lotus corniculatus","","22,11","22","11"
2020-04-07,15:00:00,"1",2,3,14,506,"Bombus pascuorum","Lotus corniculatus","","22,12","22","12"
2020-04-07,15:00:00,"1",2,3,14,506,"Bombus pascuorum","Lotus corniculatus","","22,12","22","12"
2020-04-07,15:00:00,"1",2,3,14,506,"Bombus pascuorum","Lotus corniculatus","","22,12","22","12"
2020-04-07,15:00:00,"1",2,3,14,506,"Bombus pascuorum","Lotus corniculatus","","22,12","22","12"
2020-04-07,15:00:00,"1",2,3,14,506,"Bombus pascuorum","Lotus corniculatus","","22,12","22","12"
2020-04-07,15:00:00,"1",2,3,14,506,"Bombus pascuorum","Lotus corniculatus","","21,14","21","14"
2020-06-30,11:57:00,"2",1,1,17,537,"Bombus pascuorum","Trifolium repens","","4,19","4","19"
2020-06-30,11:57:00,"2",1,1,17,537,"Bombus pascuorum","Trifolium repens","","4,19","4","19"
2020-06-30,11:57:00,"2",1,1,17,537,"Bombus pascuorum","Trifolium pratense","","4,18","4","18"
2020-06-30,11:57:00,"2",1,1,17,537,"Bombus pascuorum","Trifolium pratense","","3,18","3","18"
2020-06-30,11:57:00,"2",1,1,17,537,"Bombus pascuorum","Trifolium pratense","","4,18","4","18"
2020-06-30,11:57:00,"2",1,1,17,537,"Bombus pascuorum","Lotus corniculatus","","3,17","3","17"
2020-06-30,11:57:00,"2",1,1,17,537,"Bombus pascuorum","Lotus corniculatus","","3,16","3","16"
2020-06-30,11:57:00,"2",1,1,17,537,"Bombus pascuorum","Trifolium pratense","","3,14","3","14"
2020-06-30,11:57:00,"2",1,1,17,537,"Bombus pascuorum","Trifolium pratense","","4,15","4","15"
2020-06-30,11:57:00,"2",1,1,17,537,"Bombus pascuorum","Trifolium pratense","","4,15","4","15"
2020-06-30,11:57:00,"2",1,1,17,537,"Bombus pascuorum","Trifolium pratense","","4,15","4","15"
2020-06-30,11:57:00,"2",1,1,17,537,"Bombus pascuorum","Trifolium pratense","","5,15","5","15"
2020-06-30,11:57:00,"2",1,1,17,537,"Bombus pascuorum","Trifolium pratense","","5,16","5","16"
2020-06-30,11:57:00,"2",1,1,17,537,"Bombus pascuorum","Plantago sp.","","6,16","6","16"
2020-06-30,11:57:00,"2",1,1,17,537,"Bombus pascuorum","Trifolium pratense","","6,16","6","16"
2020-06-30,11:57:00,"2",1,1,17,537,"Bombus pascuorum","Trifolium pratense","","7,16","7","16"
2020-06-30,11:57:00,"2",1,1,17,537,"Bombus pascuorum","Trifolium pratense","","7,16","7","16"
2020-06-30,11:57:00,"2",1,1,17,537,"Bombus pascuorum","Plantago sp.","","6,16","6","16"
2020-06-30,11:57:00,"2",1,1,17,537,"Bombus pascuorum","Plantago sp.","","6,16","6","16"
2020-06-30,11:57:00,"2",1,1,17,537,"Bombus pascuorum","Trifolium pratense","","7,16","7","16"
2020-06-30,11:57:00,"2",1,1,17,537,"Bombus pascuorum","Trifolium pratense","","7,16","7","16"
2020-06-30,11:57:00,"2",1,1,17,537,"Bombus pascuorum","Trifolium pratense","","6,15","6","15"
2020-06-30,11:57:00,"2",1,1,17,537,"Bombus pascuorum","Trifolium pratense","","6,15","6","15"
2020-06-30,11:57:00,"2",1,1,17,537,"Bombus pascuorum","Lotus corniculatus","","3,12","3","12"
2020-06-30,11:57:00,"2",1,1,17,537,"Bombus pascuorum","Lotus corniculatus","","4,11","4","11"
2020-06-30,12:11:00,"2",1,1,20,540,"Bombus pascuorum","Trifolium pratense","","7,20","7","20"
2020-06-30,12:11:00,"2",1,1,20,540,"Bombus pascuorum","Lotus corniculatus","","2,15","2","15"
2020-06-30,12:11:00,"2",1,1,20,540,"Bombus pascuorum","Trifolium pratense","","0,07","0","07"
2020-06-30,12:11:00,"2",1,1,20,540,"Bombus pascuorum","Trifolium pratense","","0,07","0","07"
2020-06-30,12:11:00,"2",1,1,20,540,"Bombus pascuorum","Trifolium pratense","","0,07","0","07"
2020-06-30,13:57:00,"2",2,1,24,544,"Bombus pascuorum","Trifolium repens","","20,21","20","21"
2020-06-30,13:57:00,"2",2,1,24,544,"Bombus pascuorum","Thymus sp.","","20,21","20","21"
2020-06-30,13:57:00,"2",2,1,24,544,"Bombus pascuorum","Thymus sp.","","20,22","20","22"
2020-06-30,14:25:00,"2",2,1,29,549,"Bombus pascuorum","Lotus corniculatus","","13,13","13","13"
2020-06-30,14:25:00,"2",2,1,29,549,"Bombus pascuorum","Lotus corniculatus","","13,13","13","13"
2020-06-30,14:25:00,"2",2,1,29,549,"Bombus pascuorum","Lotus corniculatus","","13,13","13","13"
2020-06-30,14:25:00,"2",2,1,29,549,"Bombus pascuorum","Trifolium pratense","","13,14","13","14"
2020-06-30,14:25:00,"2",2,1,29,549,"Bombus pascuorum","Lotus corniculatus","","13,14","13","14"
2020-06-30,14:25:00,"2",2,1,29,549,"Bombus pascuorum","Trifolium pratense","","11,14","11","14"
2020-06-30,14:25:00,"2",2,1,29,549,"Bombus pascuorum","Trifolium repens","","13,16","13","16"
2020-06-30,14:25:00,"2",2,1,29,549,"Bombus pascuorum","Trifolium repens","","14,16","14","16"
2020-06-30,14:25:00,"2",2,1,29,549,"Bombus pascuorum","Trifolium pratense","","16,17","16","17"
2020-06-30,14:25:00,"2",2,1,29,549,"Bombus pascuorum","Trifolium repens","","16,17","16","17"
2020-06-30,14:25:00,"2",2,1,29,549,"Bombus pascuorum","Trifolium repens","","13,19","13","19"
2020-06-30,14:25:00,"2",2,1,29,549,"Bombus pascuorum","Trifolium pratense","","13,19","13","19"
2020-06-30,14:25:00,"2",2,1,29,549,"Bombus pascuorum","Ranunculus sp.","","13,19","13","19"
2020-06-30,14:25:00,"2",2,1,29,549,"Bombus pascuorum","Trifolium pratense","","12,18","12","18"
2020-06-30,14:25:00,"2",2,1,29,549,"Bombus pascuorum","Trifolium pratense","","12,18","12","18"
2020-06-30,14:25:00,"2",2,1,29,549,"Bombus pascuorum","Trifolium pratense","","13,18","13","18"
2020-06-30,14:25:00,"2",2,1,29,549,"Bombus pascuorum","Trifolium repens","","12,18","12","18"
2020-06-30,14:25:00,"2",2,1,29,549,"Bombus pascuorum","Ranunculus sp.","","12,19","12","19"
2020-06-30,14:25:00,"2",2,1,29,549,"Bombus pascuorum","Chinopodium sp.","","12,20","12","20"
2020-06-15,14:19:00,"2",2,4,1,323,"Bombus pratorum","Erica cinerea","","21,10","21","10"
2020-06-15,14:19:00,"2",2,4,1,323,"Bombus pratorum","Erica cinerea","","21,10","21","10"
2020-06-15,14:19:00,"2",2,4,1,323,"Bombus pratorum","Erica cinerea","","21,10","21","10"
2020-06-14,12:58:00,"2",2,2,17,341,"Bombus pratorum","Lotus corniculatus","","13,21","13","21"
2020-06-14,12:58:00,"2",2,2,17,341,"Bombus pratorum","Lotus corniculatus","","13,21","13","21"
2020-06-14,12:58:00,"2",2,2,17,341,"Bombus pratorum","Lotus corniculatus","","13,21","13","21"
2020-06-14,12:58:00,"2",2,2,17,341,"Bombus pratorum","Lotus corniculatus","","13,21","13","21"
2020-06-14,13:17:00,"2",2,2,19,343,"Bombus pratorum","Lotus corniculatus","","2,20","2","20"
2020-06-14,13:17:00,"2",2,2,19,343,"Bombus pratorum","Lotus corniculatus","","2,20","2","20"
2020-06-14,13:17:00,"2",2,2,19,343,"Bombus pratorum","Vicia pyrenaica","","3,21","3","21"
2020-06-14,13:17:00,"2",2,2,19,343,"Bombus pratorum","Geranium robertianum","","3,21","3","21"
2020-06-14,13:17:00,"2",2,2,19,343,"Bombus pratorum","Geranium robertianum","","3,22","3","22"
2020-06-14,13:17:00,"2",2,2,19,343,"Bombus pratorum","Lotus corniculatus","","2,21","2","21"
2020-06-14,13:17:00,"2",2,2,19,343,"Bombus pratorum","Lotus corniculatus","","2,21","2","21"
2020-06-14,13:17:00,"2",2,2,19,343,"Bombus pratorum","Vicia pyrenaica","","1,21","1","21"
2020-06-22,14:23:00,"2",2,1,13,372,"Bombus pratorum","Lotus corniculatus","","5,12","5","12"
2020-06-22,14:23:00,"2",2,1,13,372,"Bombus pratorum","Lotus corniculatus","","8,14","8","14"
2020-06-22,14:23:00,"2",2,1,13,372,"Bombus pratorum","Lotus corniculatus","","7,14","7","14"
2020-06-22,14:23:00,"2",2,1,13,372,"Bombus pratorum","Lotus corniculatus","","7,14","7","14"
2020-06-22,14:23:00,"2",2,1,13,372,"Bombus pratorum","Lotus corniculatus","","7,14","7","14"
2020-06-22,16:40:00,"2",3,1,18,377,"Bombus pratorum","Trifolium pratense","","7,10","7","10"
2020-06-22,16:40:00,"2",3,1,18,377,"Bombus pratorum","Lotus corniculatus","","3,05","3","05"
2020-06-22,16:40:00,"2",3,1,18,377,"Bombus pratorum","Lotus corniculatus","","3,05","3","05"
2020-06-22,16:40:00,"2",3,1,18,377,"Bombus pratorum","Lotus corniculatus","","3,05","3","05"
2020-06-22,16:40:00,"2",3,1,18,377,"Bombus pratorum","Lotus corniculatus","","3,05","3","05"
2020-06-22,16:40:00,"2",3,1,18,377,"Bombus pratorum","Lotus corniculatus","","3,05","3","05"
2020-06-22,17:14:00,"2",3,1,21,380,"Bombus pratorum","Lotus corniculatus","","5,13","5","13"
2020-06-22,17:14:00,"2",3,1,21,380,"Bombus pratorum","Lotus corniculatus","","6,11","6","11"
2020-06-28,13:35:00,"2",2,2,13,433,"Bombus pratorum","Trifolium pratense","","22,22","22","22"
2020-06-28,13:35:00,"2",2,2,13,433,"Bombus pratorum","Trifolium pratense","","22,22","22","22"
2020-06-28,13:35:00,"2",2,2,13,433,"Bombus pratorum","Trifolium pratense","","22,22","22","22"
2020-06-28,13:35:00,"2",2,2,13,433,"Bombus pratorum","Trifolium pratense","","22,22","22","22"
2020-06-28,13:35:00,"2",2,2,13,433,"Bombus pratorum","Trifolium pratense","","22,22","22","22"
2020-04-07,12:57:00,"1",2,3,2,497,"Bombus pratorum","Thymus sp.","","21,02","21","02"
2020-04-07,12:57:00,"1",2,3,2,497,"Bombus pratorum","Thymus sp.","","20,02","20","02"
2020-04-07,12:57:00,"1",2,3,2,497,"Bombus pratorum","Teucrium pyrenaica","","19,02","19","02"
2020-04-07,12:57:00,"1",2,3,2,497,"Bombus pratorum","Teucrium pyrenaica","","19,02","19","02"
2020-04-07,13:40:00,"1",2,3,8,500,"Bombus pratorum","Teucrium pyrenaica","","20,00","20","00"
2020-04-07,13:40:00,"1",2,3,8,500,"Bombus pratorum","Teucrium pyrenaica","","20,00","20","00"
2020-04-07,13:40:00,"1",2,3,8,500,"Bombus pratorum","Teucrium pyrenaica","","19,00","19","00"
2020-04-07,13:40:00,"1",2,3,8,500,"Bombus pratorum","Teucrium pyrenaica","","19,00","19","00"
2020-04-07,13:40:00,"1",2,3,8,500,"Bombus pratorum","Teucrium pyrenaica","","19,00","19","00"
2020-04-07,13:40:00,"1",2,3,8,500,"Bombus pratorum","Teucrium pyrenaica","","19,00","19","00"
2020-04-07,13:40:00,"1",2,3,8,500,"Bombus pratorum","Teucrium pyrenaica","","19,00","19","00"
2020-04-07,13:40:00,"1",2,3,8,500,"Bombus pratorum","Teucrium pyrenaica","","19,00","19","00"
2020-04-07,13:40:00,"1",2,3,8,500,"Bombus pratorum","Teucrium pyrenaica","","20,00","20","00"
2020-04-07,13:40:00,"1",2,3,8,500,"Bombus pratorum","Teucrium pyrenaica","","20,01","20","01"
2020-04-07,13:40:00,"1",2,3,8,500,"Bombus pratorum","Teucrium pyrenaica","","20,01","20","01"
2020-04-07,13:40:00,"1",2,3,8,500,"Bombus pratorum","Teucrium pyrenaica","","20,01","20","01"
2020-04-07,13:45:00,"1",2,3,9,501,"Bombus pratorum","Teucrium pyrenaica","","20,05","20","05"
2020-04-07,13:45:00,"1",2,3,9,501,"Bombus pratorum","Teucrium pyrenaica","","20,05","20","05"
2020-04-07,13:45:00,"1",2,3,9,501,"Bombus pratorum","Teucrium pyrenaica","","20,05","20","05"
2020-04-07,13:45:00,"1",2,3,9,501,"Bombus pratorum","Teucrium pyrenaica","","20,05","20","05"
2020-04-07,14:23:00,"1",2,3,13,505,"Bombus pratorum","Lathyrus linifolius","","0,16","0","16"
2020-04-07,14:23:00,"1",2,3,13,505,"Bombus pratorum","Lathyrus linifolius","","0,16","0","16"
2020-04-07,14:23:00,"1",2,3,13,505,"Bombus pratorum","Lotus corniculatus","","1,17","1","17"
2020-04-07,14:23:00,"1",2,3,13,505,"Bombus pratorum","Lotus corniculatus","","1,17","1","17"
2020-04-07,14:23:00,"1",2,3,13,505,"Bombus pratorum","Trifolium pratense","","3,18","3","18"
2020-04-07,14:23:00,"1",2,3,13,505,"Bombus pratorum","Trifolium pratense","","3,18","3","18"
2020-04-07,14:23:00,"1",2,3,13,505,"Bombus pratorum","Trifolium pratense","","3,18","3","18"
2020-04-07,14:23:00,"1",2,3,13,505,"Bombus pratorum","Trifolium repens","","5,18","5","18"
2020-04-07,14:23:00,"1",2,3,13,505,"Bombus pratorum","Trifolium pratense","","6,18","6","18"
2020-04-07,14:23:00,"1",2,3,13,505,"Bombus pratorum","Trifolium pratense","","7,18","7","18"
2020-04-07,14:23:00,"1",2,3,13,505,"Bombus pratorum","Trifolium pratense","","7,18","7","18"
2020-04-07,14:23:00,"1",2,3,13,505,"Bombus pratorum","Trifolium repens","","11,19","11","19"
2020-04-07,14:23:00,"1",2,3,13,505,"Bombus pratorum","Trifolium pratense","","11,18","11","18"
2020-06-30,10:36:00,"2",1,1,3,523,"Bombus pratorum","Trifolium repens","","4,06","4","06"
2020-06-30,10:36:00,"2",1,1,3,523,"Bombus pratorum","Trifolium pratense","","4,06","4","06"
2020-06-30,10:36:00,"2",1,1,3,523,"Bombus pratorum","Trifolium pratense","","4,06","4","06"
2020-06-30,14:26:00,"2",2,1,30,550,"Bombus pratorum","Trifolium pratense","","13,06","13","06"
2020-06-30,14:26:00,"2",2,1,30,550,"Bombus pratorum","Trifolium pratense","","13,06","13","06"
2020-06-30,14:26:00,"2",2,1,30,550,"Bombus pratorum","Trifolium pratense","","13,06","13","06"
2020-05-22,12:57:00,"1",2,1,11,86,"Bombus lapidarius","Vicia pyrenaica","S12","18,06","18","06"
2020-05-22,12:57:00,"1",2,1,11,86,"Bombus lapidarius","Vicia pyrenaica","S12","17,10","17","10"
2020-05-22,12:57:00,"1",2,1,11,86,"Bombus lapidarius","Vicia pyrenaica","S12","17,10","17","10"
2020-05-22,12:57:00,"1",2,1,11,86,"Bombus lapidarius","Vicia pyrenaica","S12","17,10","17","10"
2020-05-22,12:57:00,"1",2,1,11,86,"Bombus lapidarius","Vicia pyrenaica","S12","20,16","20","16"
2020-05-22,12:57:00,"1",2,1,11,86,"Bombus lapidarius","Vicia pyrenaica","S12","20,16","20","16"
2020-05-22,12:57:00,"1",2,1,11,86,"Bombus lapidarius","Vicia pyrenaica","S12","20,16","20","16"
2020-05-22,12:57:00,"1",2,1,11,86,"Bombus lapidarius","Vicia pyrenaica","S12","20,21","20","21"
2020-05-22,12:57:00,"1",2,1,11,86,"Bombus lapidarius","Vicia pyrenaica","S12","20,21","20","21"
2020-05-22,12:57:00,"1",2,1,11,86,"Bombus lapidarius","Vicia pyrenaica","S12","20,21","20","21"
2020-05-22,12:57:00,"1",2,1,11,86,"Bombus lapidarius","Vicia pyrenaica","S12","20,21","20","21"
2020-05-22,12:57:00,"1",2,1,11,86,"Bombus lapidarius","Vicia pyrenaica","S12","19,21","19","21"
2020-05-22,12:57:00,"1",2,1,11,86,"Bombus lapidarius","Vicia pyrenaica","S12","14,17","14","17"
2020-05-22,12:57:00,"1",2,1,11,86,"Bombus lapidarius","Vicia pyrenaica","S12","14,18","14","18"
2020-05-22,12:57:00,"1",2,1,11,86,"Bombus lapidarius","Vicia pyrenaica","S12","14,18","14","18"
2020-05-22,12:57:00,"1",2,1,11,86,"Bombus lapidarius","Vicia pyrenaica","S12","14,18","14","18"
2020-05-22,12:57:00,"1",2,1,11,86,"Bombus lapidarius","Vicia pyrenaica","S12","13,17","13","17"
2020-05-22,12:57:00,"1",2,1,11,86,"Bombus lapidarius","Vicia pyrenaica","S12","13,17","13","17"
2020-05-03,12:29:00,"1",1,3,1,1,"Bombus terrestris","Lathyrus linifolius","","24,24","24","24"
2020-05-03,12:29:00,"1",1,3,1,1,"Bombus terrestris","Ranunculus sp.","","24,24","24","24"
2020-05-17,15:46:00,"1",3,1,5,21,"Bombus terrestris","Pinguicula grandiflora","","1,17","1","17"
2020-05-17,15:46:00,"1",3,1,23,39,"Bombus terrestris","Vicia pyrenaica","","19,05","19","05"
2020-05-17,16:14:00,"1",3,1,23,39,"Bombus terrestris","Vicia pyrenaica","","12,08","12","08"
2020-05-17,16:14:00,"1",3,1,24,40,"Bombus terrestris","Vicia pyrenaica","","10,10","10","10"
2020-05-17,16:14:00,"1",3,1,24,40,"Bombus terrestris","Vicia pyrenaica","","10,10","10","10"
2020-05-17,16:14:00,"1",3,1,24,40,"Bombus terrestris","Vicia pyrenaica","","12,14","12","14"
2020-05-17,16:14:00,"1",3,1,24,40,"Bombus terrestris","Vicia pyrenaica","","13,14","13","14"
2020-05-17,16:14:00,"1",3,1,24,40,"Bombus terrestris","Vicia pyrenaica","","13,14","13","14"
2020-05-17,16:14:00,"1",3,1,24,40,"Bombus terrestris","Vicia pyrenaica","","13,16","13","16"
2020-05-17,16:14:00,"1",3,1,24,40,"Bombus terrestris","Vicia pyrenaica","","13,16","13","16"
2020-05-17,16:14:00,"1",3,1,24,40,"Bombus terrestris","Vicia pyrenaica","","14,17","14","17"
2020-05-17,16:14:00,"1",3,1,24,40,"Bombus terrestris","Vicia pyrenaica","","18,17","18","17"
2020-05-17,16:14:00,"1",3,1,24,40,"Bombus terrestris","Vicia pyrenaica","","19,17","19","17"
2020-05-17,16:14:00,"1",3,1,24,40,"Bombus terrestris","Vicia pyrenaica","","19,17","19","17"
2020-05-17,16:14:00,"1",3,1,24,40,"Bombus terrestris","Vicia pyrenaica","","19,17","19","17"
2020-05-17,16:14:00,"1",3,1,24,40,"Bombus terrestris","Vicia pyrenaica","","19,17","19","17"
2020-05-17,16:14:00,"1",3,1,24,40,"Bombus terrestris","Vicia pyrenaica","","18,16","18","16"
2020-05-17,16:14:00,"1",3,1,24,40,"Bombus terrestris","Vicia pyrenaica","","21,20","21","20"
2020-05-17,16:14:00,"1",3,1,24,40,"Bombus terrestris","Vicia pyrenaica","","21,21","21","21"
2020-05-17,16:14:00,"1",3,1,24,40,"Bombus terrestris","Vicia pyrenaica","","21,21","21","21"
2020-05-17,16:14:00,"1",3,1,24,40,"Bombus terrestris","Vicia pyrenaica","","20,22","20","22"
2020-05-17,14:10:00,"1",2,1,24,40,"Bombus terrestris","Vicia pyrenaica","","20,22","20","22"
2020-05-19,14:10:00,"1",2,3,1,51,"Bombus terrestris","Lathyrus linifolius","","0,15","0","15"
2020-05-19,13:16:00,"1",2,3,1,51,"Bombus terrestris","Lathyrus linifolius","","3,13","3","13"
2020-05-21,13:16:00,"1",2,5,7,65,"Bombus terrestris","Scorzonera humilis","","6,12","6","12"
2020-05-21,13:16:00,"1",2,5,7,65,"Bombus terrestris","Scorzonera humilis","","6,12","6","12"
2020-05-21,10:12:00,"1",1,5,7,65,"Bombus terrestris","Scorzonera humilis","","5,12","5","12"
2020-05-29,15:50:00,"2",3,1,31,228,"Episyrphus balteatus","Ranunculus sp.","foto Madii: IMG-20200529","4,19","4","19"
2020-05-29,15:50:00,"2",3,1,31,228,"Episyrphus balteatus","Ranunculus sp.","foto Madii: IMG-20200529","4,19","4","19"
2020-05-29,15:50:00,"2",3,1,31,228,"Episyrphus balteatus","Ranunculus sp.","foto Madii: IMG-20200529","4,19","4","19"
2020-05-29,15:50:00,"2",3,1,31,228,"Episyrphus balteatus","Ranunculus sp.","foto Madii: IMG-20200529","3,20","3","20"
2020-06-24,10:48:00,"2",1,4,1,384,"Erebia meolans","Erica cinerea","","2,10","2","10"
2020-06-24,10:48:00,"2",1,4,1,384,"Erebia meolans","Erica cinerea","","3,02","3","02"
2020-06-24,12:28:00,"2",1,4,4,387,"Erebia meolans","Erica cinerea","","2,10","2","10"
2020-06-24,12:28:00,"2",1,4,4,387,"Erebia meolans","Erica cinerea","","2,10","2","10"
2020-06-25,12:00:00,"2",1,5,2,419,"Erebia meolans","Erica tetralix","","20,10","20","10"
2020-06-25,12:00:00,"2",1,5,2,419,"Erebia meolans","Erica tetralix","","21,12","21","12"
2020-06-30,11:48:00,"2",1,1,10,530,"Erebia meolans","Thymus sp.","","2,19","2","19"
2020-06-30,11:48:00,"2",1,1,10,530,"Erebia meolans","Thymus sp.","","2,19","2","19"
2020-06-30,11:48:00,"2",1,1,10,530,"Erebia meolans","Thymus sp.","","2,19","2","19"
2020-06-30,11:48:00,"2",1,1,10,530,"Erebia meolans","Thymus sp.","","2,19","2","19"
2020-06-30,11:59:00,"2",1,1,18,538,"Erebia meolans","Thymus sp.","","6,15","6","15"
2020-06-30,11:59:00,"2",1,1,18,538,"Erebia meolans","Thymus sp.","","6,15","6","15"
2020-07-07,11:01:00,"2",1,4,2,552,"Erebia meolans","Erica cinerea","","13,20","13","20"
2020-07-07,11:01:00,"2",1,4,2,552,"Erebia meolans","Erica cinerea","","13,20","13","20"
2020-07-07,11:01:00,"2",1,4,2,552,"Erebia meolans","Erica cinerea","","13,20","13","20"
2020-06-22,13:00:00,"2",2,1,4,363,"Eristalis sp.","Bellis perennis","","13,17","13","17"
2020-06-22,13:00:00,"2",2,1,4,363,"Eristalis sp.","Plantago sp.","","14,16","14","16"
2020-06-22,13:06:00,"2",2,1,6,365,"Eristalis sp.","Ranunculus sp.","","19,19","19","19"
2020-06-22,13:06:00,"2",2,1,6,365,"Eristalis sp.","Ranunculus sp.","","18,19","18","19"
2020-06-22,16:13:00,"2",3,1,15,374,"Eristalis sp.","Ranunculus sp.","","24,16","24","16"
2020-06-22,16:13:00,"2",3,1,15,374,"Eristalis sp.","Bellis perennis","","23,16","23","16"
2020-06-22,16:13:00,"2",3,1,15,374,"Eristalis sp.","Bellis perennis","","22,16","22","16"
2020-06-22,16:13:00,"2",3,1,15,374,"Eristalis sp.","Bellis perennis","","22,16","22","16"
2020-06-22,16:13:00,"2",3,1,15,374,"Eristalis sp.","Bellis perennis","","22,15","22","15"
2020-06-23,10:50:00,"2",1,2,3,399,"Eristalis sp.","Bellis perennis","","4,13","4","13"
2020-06-23,10:50:00,"2",1,2,3,399,"Eristalis sp.","Bellis perennis","","4,13","4","13"
2020-06-23,13:18:00,"2",2,2,7,403,"Eristalis sp.","Bellis perennis","","11,09","11","09"
2020-06-23,13:18:00,"2",2,2,7,403,"Eristalis sp.","Bellis perennis","","11,09","11","09"
2020-06-23,13:18:00,"2",2,2,7,403,"Eristalis sp.","Bellis perennis","","11,09","11","09"
2020-06-23,13:18:00,"2",2,2,7,403,"Eristalis sp.","Bellis perennis","","11,09","11","09"
2020-06-23,13:18:00,"2",2,2,7,403,"Eristalis sp.","Potentilla erecta","","11,09","11","09"
2020-06-23,13:18:00,"2",2,2,7,403,"Eristalis sp.","Bellis perennis","","11,09","11","09"
2020-06-23,13:18:00,"2",2,2,7,403,"Eristalis sp.","Bellis perennis","","10,09","10","09"
2020-06-23,13:18:00,"2",2,2,7,403,"Eristalis sp.","Bellis perennis","","10,09","10","09"
2020-06-23,13:18:00,"2",2,2,7,403,"Eristalis sp.","Bellis perennis","","11,09","11","09"
2020-06-23,13:18:00,"2",2,2,7,403,"Eristalis sp.","Bellis perennis","","11,09","11","09"
2020-06-23,13:52:00,"2",2,2,13,409,"Eristalis sp.","Bellis perennis","","12,16","12","16"
2020-06-23,13:52:00,"2",2,2,13,409,"Eristalis sp.","Bellis perennis","","12,16","12","16"
2020-06-23,13:52:00,"2",2,2,13,409,"Eristalis sp.","Bellis perennis","","12,17","12","17"
2020-06-23,13:52:00,"2",2,2,13,409,"Eristalis sp.","Bellis perennis","","12,17","12","17"
2020-06-28,12:20:00,"2",1,2,5,425,"Eristalis sp.","Bellis perennis","","3,17","3","17"
2020-06-28,12:20:00,"2",1,2,5,425,"Eristalis sp.","Bellis perennis","","3,16","3","16"
2020-06-28,12:20:00,"2",1,2,5,425,"Eristalis sp.","Bellis perennis","","2,16","2","16"
2020-06-28,12:50:00,"2",2,2,7,427,"Eristalis sp.","Bellis perennis","","7,23","7","23"
2020-06-28,12:50:00,"2",2,2,7,427,"Eristalis sp.","Trifolium pratense","","7,23","7","23"
2020-06-28,12:50:00,"2",2,2,7,427,"Eristalis sp.","Bellis perennis","","7,23","7","23"
2020-06-28,16:13:00,"2",3,2,30,450,"Eristalis sp.","Ranunculus sp.","","19,20","19","20"
2020-06-28,16:13:00,"2",3,2,30,450,"Eristalis sp.","Bellis perennis","","19,20","19","20"
2020-06-28,16:13:00,"2",3,2,30,450,"Eristalis sp.","Bellis perennis","","19,20","19","20"
2020-06-28,16:13:00,"2",3,2,30,450,"Eristalis sp.","Bellis perennis","","19,20","19","20"
2020-06-28,16:13:00,"2",3,2,30,450,"Eristalis sp.","Bellis perennis","","19,20","19","20"
2020-05-07,13:59:00,"1",2,5,4,515,"Eristalis sp.","Potentilla erecta","","5,06","5","06"
2020-05-07,13:59:00,"1",2,5,4,515,"Eristalis sp.","Potentilla erecta","","5,07","5","07"
2020-05-07,13:59:00,"1",2,5,4,515,"Eristalis sp.","Potentilla erecta","","5,07","5","07"
2020-05-07,14:10:00,"1",2,5,6,517,"Eristalis sp.","Potentilla erecta","","8,08","8","08"
2020-05-07,14:10:00,"1",2,5,6,517,"Eristalis sp.","Potentilla erecta","","8,09","8","09"
2020-05-07,14:10:00,"1",2,5,6,517,"Eristalis sp.","Potentilla erecta","","7,08","7","08"
2020-05-07,14:10:00,"1",2,5,6,517,"Eristalis sp.","Potentilla erecta","","7,07","7","07"
2020-05-07,14:10:00,"1",2,5,6,517,"Eristalis sp.","Potentilla erecta","","9,05","9","05"
2020-05-17,10:12:00,"1",1,1,4,20,"Eristalis tenax","Taraxacum sp.","","3,18","3","18"
2020-05-17,10:12:00,"1",1,1,4,20,"Eristalis tenax","Taraxacum sp.","","3,18","3","18"
2020-05-17,10:12:00,"1",1,1,4,20,"Eristalis tenax","Taraxacum sp.","","2,17","2","17"
2020-05-17,10:12:00,"1",1,1,4,20,"Eristalis tenax","Taraxacum sp.","","2,17","2","17"
